tt0074442,nm0005645
tt0074443,nm0339713
tt0074443,nm0663263
tt0074443,nm0729626
tt0074475,nm0233162
tt0074475,nm0858962
tt0074478,nm0299313
tt0074478,nm0900238
tt0074478,nm0018159
tt0074486,nm0000186
tt0074520,nm0665976
tt0074520,nm0316251
tt0074520,nm0889403
tt0074520,nm0826642
tt0074540,nm0920229
tt0074540,nm0330026
tt0074554,nm0077159
tt0074559,nm0800294
tt0074559,nm0770886
tt0074569,nm0133911
tt0074569,nm0524042
tt0074575,nm0284673
tt0074575,nm0040789
tt0074593,nm0281353
tt0074593,nm0791007
tt0074593,nm0697785
tt0074599,nm0450774
tt0074599,nm0022492
tt0074599,nm0625316
tt0074605,\N
tt0074608,nm0222782
tt0074608,nm0126440
tt0074608,nm0442099
tt0074633,nm0649054
tt0074670,nm0821313
tt0074695,nm0258493
tt0074695,nm0446011
tt0074695,nm0357925
tt0074695,nm0374504
tt0074720,nm0891554
tt0074730,nm0159158
tt0074730,nm0765166
tt0074740,nm0247642
tt0074740,nm0738247
tt0074740,nm0239739
tt0074740,nm0144758
tt0074740,nm0006774
tt0074749,nm0001023
tt0074751,nm0187256
tt0074751,nm0741656
tt0074751,nm0178260
tt0074751,nm0908624
tt0074751,nm0783913
tt0074802,nm0713128
tt0074860,nm0001279
tt0074888,nm0002218
tt0074888,nm0126898
tt0074901,nm0561938
tt0074916,nm0758357
tt0074916,nm0603024
tt0074916,nm0002020
tt0074921,nm0326739
tt0074921,nm0495848
tt0074923,nm0541993
tt0074923,nm0542539
tt0074937,nm0800319
tt0075002,nm0050853
tt0075002,nm0046987
tt0075005,nm0783544
tt0075029,nm0141620
tt0075029,nm0442241
tt0075029,nm0155963
tt0075086,nm0747849
tt0075086,nm0742820
tt0075119,nm0330830
tt0075119,nm0464846
tt0075164,nm0569307
tt0075229,nm0223207
tt0075229,nm0542970
tt0075229,nm0924809
tt0075229,nm0819552
tt0075229,nm0569006
tt0075229,nm0532263
tt0075261,nm0006639
tt0075268,nm0301310
tt0075268,nm0706182
tt0075323,nm0314826
tt0075334,nm0926924
tt0075334,nm0668778
tt0075334,nm0923676
tt0075334,nm0891126
tt0075404,nm0125911
tt0075404,nm0459302
tt0075404,nm0791899
tt0075648,nm0354150
tt0075648,nm0770484
tt0075648,nm0817473
tt0075648,nm0185867
tt0075648,nm0473943
tt0075656,nm0230629
tt0075669,nm1570338
tt0075669,nm0434318
tt0075669,nm0707274
tt0075669,nm1575793
tt0075669,nm0795652
tt0075675,nm0383604
tt0075675,nm0000694
tt0075686,nm0000095
tt0075686,nm0108613
tt0075704,nm0208342
tt0075730,nm0953130
tt0075753,nm1987815
tt0075753,nm0106924
tt0075753,nm0522223
tt0075753,nm0619620
tt0075783,nm0150453
tt0075788,nm0147252
tt0075793,nm0408488
tt0075793,nm0769249
tt0075793,nm0778633
tt0075811,nm0696623
tt0075811,nm4624270
tt0075811,nm0954724
tt0075824,nm0000320
tt0075824,nm0140643
tt0075824,nm0522223
tt0075860,nm0000229
tt0075860,nm0059493
tt0075860,nm0069547
tt0075860,nm0384398
tt0075860,nm0730422
tt0075888,nm0834905
tt0075888,nm0136347
tt0075902,nm0778448
tt0075936,nm0000691
tt0075968,nm0891126
tt0075968,nm0175676
tt0075984,nm0001090
tt0075984,nm0768899
tt0075993,nm0007186
tt0075993,nm0414317
tt0075993,nm0406585
tt0076001,nm0044156
tt0076001,nm0305557
tt0076009,nm0328911
tt0076009,nm0087861
tt0076009,nm0657853
tt0076085,nm0531431
tt0076085,nm0778633
tt0076085,nm0182454
tt0076100,nm0397555
tt0076100,nm0000165
tt0076155,nm0272749
tt0076155,nm0771535
tt0076155,nm0000076
tt0076161,nm0177228
tt0076161,nm0001545
tt0076161,nm0607407
tt0076161,nm0236279
tt0076191,nm0755197
tt0076200,nm0097259
tt0076200,nm0826543
tt0076245,nm0375484
tt0076245,nm0765091
tt0076276,nm0468169
tt0076295,nm0382942
tt0076312,nm0017266
tt0076312,nm0226244
tt0076312,nm1363877
tt0076348,nm0308900
tt0076348,nm0594624
tt0076363,nm0590316
tt0076363,nm0166307
tt0076363,nm0942723
tt0076363,nm0314788
tt0076363,nm0040362
tt0076363,nm0027011
tt0076363,nm0841035
tt0076363,nm0075859
tt0076363,nm0166551
tt0076363,nm0382548
tt0076391,nm0300175
tt0076391,nm0865719
tt0076391,nm0199381
tt0076417,nm0295271
tt0076417,nm0438279
tt0076452,nm0001901
tt0076591,nm0776433
tt0076649,nm0037614
tt0076649,nm0061608
tt0076706,nm0684102
tt0076709,nm1292717
tt0076709,nm3814543
tt0076727,nm0103932
tt0076727,nm0752922
tt0076734,nm0736361
tt0076734,nm0390537
tt0076734,nm0812121
tt0076734,nm0000682
tt0076740,nm0338396
tt0076740,nm1064118
tt0076749,nm0075655
tt0076749,nm0312083
tt0076749,nm0016628
tt0076749,nm0656011
tt0076749,nm0613865
tt0076749,nm0467594
tt0076749,nm0115634
tt0076786,nm0000783
tt0076786,nm0630453
tt0076786,nm0211063
tt0076809,nm0561498
tt0076809,nm0139536
tt0076809,nm0135830
tt0076825,nm0136552
tt0076825,nm0106113
tt0076825,nm4064502
tt0076855,nm0889513
tt0076933,nm0000698
tt0076935,nm0945282
tt0076935,nm0038335
tt0076935,nm0357687
tt0077138,nm0647438
tt0077199,nm0484111
tt0077210,nm0186988
tt0077210,nm0450122
tt0077222,nm0744612
tt0077222,nm0873936
tt0077234,nm0935382
tt0077234,nm0151452
tt0077235,nm0587518
tt0077235,nm0007312
tt0077248,nm0001707
tt0077248,nm0775055
tt0077248,nm0322008
tt0077280,nm0842905
tt0077280,nm0325981
tt0077280,nm2021948
tt0077288,nm0688497
tt0077288,nm0891554
tt0077288,nm0596850
tt0077288,nm0200473
tt0077292,nm0151653
tt0077292,nm0393250
tt0077318,nm0770961
tt0077318,nm0447745
tt0077372,nm0059493
tt0077372,nm0730422
tt0077405,nm0000517
tt0077413,nm0787289
tt0077413,nm0002005
tt0077416,nm0001047
tt0077416,nm0913346
tt0077416,nm0307311
tt0077416,nm0714793
tt0077421,nm0001779
tt0077421,nm0618603
tt0077474,nm0001353
tt0077497,nm0486171
tt0077497,nm0504641
tt0077497,nm0037491
tt0077533,nm0777291
tt0077613,nm0918041
tt0077613,nm0689778
tt0077636,nm0557789
tt0077636,nm0920472
tt0077636,nm0277643
tt0077651,nm0000118
tt0077651,nm0384185
tt0077655,nm0000247
tt0077660,nm0250006
tt0077660,nm0773710
tt0077707,nm0749914
tt0077707,nm0460074
tt0077713,nm0953392
tt0077729,nm0001202
tt0077740,nm0641300
tt0077740,nm0031396
tt0077743,nm0046779
tt0077743,nm0285302
tt0077745,nm0725379
tt0077745,nm0278277
tt0077766,nm0001940
tt0077766,nm0331956
tt0077766,nm0755274
tt0077834,nm0769493
tt0077834,nm0673772
tt0077904,nm0557770
tt0077904,nm0320852
tt0077904,nm0147736
tt0077904,nm0691193
tt0078058,nm0024589
tt0078058,nm0179278
tt0078058,nm0162970
tt0078058,nm0179281
tt0078084,nm0019244
tt0078084,nm0200192
tt0078084,nm0252473
tt0078087,nm0733015
tt0078087,nm0000626
tt0078158,nm0549393
tt0078158,nm0450720
tt0078238,nm0048511
tt0078238,nm0922213
tt0078243,nm0393250
tt0078252,nm2359321
tt0078252,nm2362852
tt0078252,nm0519731
tt0078252,nm0628838
tt0078252,nm0874619
tt0078326,nm0120483
tt0078326,nm0765091
tt0078326,nm0090151
tt0078326,nm0000520
tt0078326,nm0235683
tt0078343,nm0077460
tt0078343,nm4711870
tt0078343,nm0850186
tt0078382,nm0077000
tt0078382,nm0458228
tt0078418,nm0015287
tt0078418,nm0451311
tt0078435,nm0297935
tt0078435,nm0411127
tt0078435,nm0559406
tt0078435,nm10732772
tt0078467,nm0058286
tt0078467,nm0111302
tt0078467,nm0340190
tt0078467,nm0295938
tt0078467,nm0001031
tt0078481,nm0175912
tt0078481,nm0720334
tt0078481,nm0629454
tt0078481,nm0000265
tt0078517,nm0648505
tt0078718,nm0193224
tt0078718,nm0001469
tt0078723,nm0000709
tt0078723,nm0301826
tt0078723,nm0587518
tt0078740,nm0354150
tt0078740,nm0485786
tt0078740,nm0744839
tt0078748,nm0639321
tt0078748,nm0795953
tt0078754,nm0015899
tt0078754,nm0002080
tt0078778,nm0163990
tt0078778,nm0268770
tt0078784,nm0418724
tt0078788,nm0587518
tt0078788,nm0000338
tt0078788,nm0380282
tt0078788,nm0175676
tt0078836,nm0124878
tt0078836,nm0789033
tt0078836,nm0809424
tt0078836,nm0533745
tt0078846,nm0001170
tt0078846,nm0000540
tt0078872,nm0558953
tt0078872,nm0742236
tt0078872,nm0937074
tt0078872,nm0267690
tt0078872,nm0004555
tt0078875,nm0335848
tt0078875,nm0140643
tt0078875,nm0772522
tt0078875,nm0782704
tt0078935,nm0166405
tt0078935,nm0824216
tt0078966,nm0336831
tt0078966,nm0177304
tt0078966,nm0108745
tt0078976,nm0384335
tt0078976,nm0507076
tt0078976,nm0478590
tt0079002,nm0323708
tt0079002,nm0891554
tt0079010,nm0742940
tt0079010,nm0346096
tt0079010,nm0478431
tt0079010,nm1047692
tt0079013,nm0939606
tt0079027,nm0926247
tt0079063,nm0196153
tt0079063,nm0758284
tt0079063,nm0521338
tt0079063,nm0521334
tt0079063,nm0509420
tt0079117,nm0030019
tt0079117,nm0516673
tt0079117,nm0181902
tt0079193,nm0103932
tt0079193,nm0752922
tt0079219,nm0000976
tt0079219,nm0134191
tt0079221,nm1171925
tt0079221,nm0080432
tt0079221,nm0713592
tt0079261,nm0706551
tt0079261,nm0705735
tt0079261,nm0919876
tt0079372,nm0151653
tt0079372,nm0393250
tt0079386,nm0015287
tt0079386,nm0451311
tt0079417,nm0180011
tt0079417,nm0000914
tt0079450,nm0762727
tt0079450,nm0863352
tt0079450,nm0923932
tt0079510,nm0661275
tt0079510,nm0807308
tt0079522,nm0000095
tt0079522,nm0108613
tt0079576,nm0636165
tt0079576,nm0000184
tt0079576,nm0441718
tt0079576,nm0404754
tt0079579,nm0155990
tt0079579,nm0579828
tt0079590,nm1136699
tt0079590,nm0434318
tt0079590,nm1138093
tt0079596,nm0936674
tt0079596,nm0291504
tt0079619,nm0010383
tt0079619,nm0327199
tt0079619,nm0586482
tt0079688,nm0351919
tt0079688,nm0006853
tt0079709,nm0266668
tt0079764,nm0010383
tt0079764,nm0586482
tt0079764,nm0901668
tt0079766,nm0402039
tt0079766,nm0826369
tt0079766,nm0734466
tt0079766,nm0870175
tt0079788,nm0170354
tt0079788,nm0768899
tt0079833,nm0700578
tt0079833,nm0594503
tt0079833,nm1500897
tt0079833,nm0556856
tt0079833,nm0495728
tt0079855,nm0667299
tt0079858,nm0883208
tt0079858,nm9106477
tt0079858,nm0941105
tt0079858,nm0363872
tt0079871,nm0591736
tt0079889,nm0417386
tt0079889,nm0899649
tt0079944,nm0835297
tt0079944,nm0835298
tt0079944,nm0001789
tt0079944,nm0850493
tt0079980,nm0860292
tt0079980,nm0673007
tt0079980,nm0006734
tt0079985,nm0107654
tt0079985,nm0476207
tt0079985,nm0660453
tt0079985,nm0000455
tt0079985,nm6007173
tt0080009,nm0102722
tt0080009,nm0000591
tt0080009,nm0115224
tt0080009,nm0362762
tt0080100,nm0173819
tt0080100,nm0612736
tt0080100,nm0660873
tt0080100,nm0039890
tt0080117,nm0697115
tt0080117,nm0442249
tt0080117,nm0442241
tt0080120,nm0951050
tt0080120,nm0787072
tt0080120,nm0001353
tt0080149,nm0127253
tt0080149,nm0001348
tt0080172,nm0393250
tt0080339,nm0000720
tt0080339,nm0001878
tt0080339,nm0958387
tt0080339,nm0058826
tt0080339,nm0150712
tt0080339,nm0354150
tt0080346,nm0676248
tt0080346,nm0629412
tt0080421,nm0000626
tt0080421,nm0245683
tt0080437,nm0002087
tt0080439,nm0144689
tt0080439,nm0595063
tt0080439,nm0000636
tt0080455,nm0000101
tt0080455,nm0000484
tt0080486,nm0261525
tt0080486,nm0001238
tt0080492,nm0940125
tt0080492,nm0139591
tt0080515,nm0781777
tt0080515,nm0710388
tt0080515,nm0449499
tt0080515,nm0781780
tt0080516,nm0403028
tt0080516,nm0337008
tt0080516,nm0534701
tt0080530,nm0284503
tt0080530,nm0769121
tt0080549,nm0725564
tt0080549,nm0528750
tt0080549,nm1557917
tt0080610,nm0000076
tt0080610,nm0771535
tt0080610,nm0344467
tt0080623,nm0000329
tt0080623,nm2601077
tt0080645,nm0358497
tt0080645,nm0145307
tt0080645,nm4854385
tt0080707,nm0322785
tt0080738,nm0748111
tt0080738,nm0761628
tt0080802,nm0690905
tt0080802,nm0852033
tt0080853,nm0088185
tt0080853,nm0855183
tt0080905,nm3270858
tt0080928,nm0910587
tt0080928,nm0193224
tt0080928,nm0001469
tt0080934,nm0001940
tt0080948,nm0710723
tt0080948,nm0048511
tt0080948,nm0286073
tt0080979,nm0406836
tt0080979,nm0000041
tt0081031,nm0304418
tt0081031,nm0135830
tt0081031,nm0322004
tt0081031,nm0089166
tt0081178,nm0156419
tt0081178,nm0008936
tt0081178,nm0008981
tt0081229,nm0050395
tt0081229,nm0931335
tt0081248,nm0716701
tt0081250,nm0210811
tt0081269,nm0115205
tt0081269,nm0131995
tt0081291,nm0945031
tt0081291,nm0631027
tt0081291,nm0000454
tt0081291,nm0431210
tt0081353,nm0270547
tt0081353,nm0781918
tt0081400,nm0447891
tt0081400,nm0400591
tt0081400,nm0193774
tt0081427,nm0667657
tt0081427,nm0873385
tt0081534,nm0558577
tt0081554,nm0000095
tt0081590,nm0959717
tt0081590,nm0429647
tt0081616,nm0408488
tt0081616,nm0769249
tt0081616,nm0778633
tt0081617,nm0237021
tt0081617,nm0342841
tt0081617,nm0711083
tt0081677,nm0106113
tt0081677,nm0280984
tt0081677,nm0697754
tt0081677,nm0875705
tt0081730,nm0006664
tt0081991,nm0526733
tt0081991,nm0638256
tt0082073,nm0073053
tt0082073,nm0207401
tt0082073,nm0893872
tt0082084,nm0402434
tt0082084,nm0669192
tt0082085,nm0000361
tt0082085,nm0581785
tt0082088,nm0300565
tt0082088,nm0305030
tt0082088,nm0563749
tt0082088,nm0767022
tt0082094,nm0152539
tt0082094,nm0641714
tt0082094,nm0467942
tt0082138,nm0788630
tt0082146,nm0209918
tt0082146,nm0331956
tt0082158,nm0919815
tt0082162,nm0660936
tt0082183,nm0891554
tt0082210,nm0305054
tt0082210,nm0883553
tt0082222,nm0778448
tt0082243,nm0174374
tt0082243,nm0490861
tt0082257,nm0270646
tt0082257,nm0694115
tt0082257,nm0951577
tt0082263,nm0734742
tt0082263,nm0762727
tt0082317,nm0345427
tt0082317,nm0386706
tt0082338,nm0313483
tt0082338,nm0382925
tt0082338,nm0770886
tt0082338,nm0931492
tt0082338,nm0492704
tt0082346,nm0307912
tt0082346,nm0922949
tt0082348,nm0540627
tt0082348,nm0657853
tt0082348,nm0000958
tt0082350,nm0116145
tt0082350,nm0337008
tt0082406,nm0543438
tt0082406,nm0166307
tt0082406,nm0075859
tt0082406,nm0585150
tt0082406,nm0949954
tt0082406,nm0560329
tt0082406,nm0401362
tt0082406,nm0470928
tt0082406,nm0314788
tt0082410,nm0912876
tt0082422,nm0042213
tt0082422,nm0855446
tt0082422,nm0457220
tt0082427,nm0088746
tt0082432,nm0932011
tt0082432,nm0001837
tt0082432,nm0713255
tt0082436,nm0906538
tt0082436,nm0002218
tt0082436,nm0379150
tt0082436,nm0002192
tt0082467,nm0548116
tt0082467,nm0293113
tt0082467,nm0062009
tt0082490,nm0412220
tt0082497,nm0104572
tt0082497,nm0000231
tt0082507,nm0384398
tt0082511,nm0271098
tt0082528,nm0203246
tt0082528,nm0379387
tt0082528,nm0851780
tt0082528,nm0915508
tt0082559,nm0289576
tt0082559,nm0192176
tt0082559,nm0238489
tt0082640,nm0066939
tt0082640,nm0415333
tt0082640,nm0492692
tt0082640,nm0926924
tt0082644,nm1569099
tt0082644,nm0434318
tt0082644,nm0576488
tt0082644,nm1160321
tt0082666,nm0129970
tt0082666,nm0548654
tt0082694,nm0371249
tt0082694,nm0004306
tt0082694,nm0360352
tt0082694,nm0447945
tt0082696,nm0316311
tt0082696,nm0758111
tt0082700,nm0502391
tt0082714,nm0953301
tt0082714,nm0073053
tt0082714,nm0207401
tt0082714,nm0598102
tt0082714,nm0684083
tt0082714,nm0814773
tt0082714,nm0106924
tt0082729,nm0073488
tt0082729,nm0331797
tt0082736,nm0229569
tt0082736,nm0843640
tt0082736,nm0542843
tt0082744,nm0751652
tt0082755,nm0054402
tt0082755,nm0878957
tt0082763,nm0788553
tt0082763,nm0792624
tt0082763,nm0783334
tt0082796,nm1278451
tt0082796,nm1522359
tt0082796,nm0611520
tt0082796,nm1351622
tt0082796,nm0713592
tt0082797,nm0434318
tt0082797,nm0707274
tt0082797,nm0795652
tt0082797,nm1022269
tt0082799,nm0141012
tt0082799,nm0281877
tt0082799,nm0580074
tt0082799,nm0839927
tt0082799,nm0918217
tt0082801,nm0074383
tt0082801,nm0312205
tt0082806,nm0626793
tt0082806,nm0022581
tt0082812,nm0042954
tt0082912,nm0002199
tt0082912,nm0244525
tt0082912,nm0522216
tt0082926,nm0000691
tt0082945,nm0696319
tt0082945,nm0001486
tt0082945,nm1084359
tt0082956,nm0446632
tt0082956,nm0504776
tt0082956,nm0136952
tt0082958,nm0715461
tt0082958,nm0279971
tt0082979,nm0000886
tt0082979,nm0341767
tt0083006,nm0463382
tt0083006,nm0787072
tt0083006,nm9506614
tt0083019,nm0001238
tt0083019,nm0248133
tt0083033,nm0066836
tt0083033,nm0169438
tt0083081,nm1768254
tt0083081,nm0007181
tt0083081,nm0765166
tt0083081,nm0788906
tt0083110,nm0264686
tt0083110,nm0436687
tt0083110,nm0956022
tt0083162,nm0513792
tt0083162,nm0106404
tt0083162,nm0894523
tt0083190,nm0389821
tt0083190,nm0000520
tt0083193,nm0502422
tt0083193,nm0813583
tt0083203,nm0034899
tt0083226,nm0346096
tt0083226,nm0742940
tt0083226,nm0686827
tt0083248,nm1718023
tt0083248,nm0952067
tt0083248,nm0796503
tt0083248,nm0019464
tt0083254,nm0061808
tt0083254,nm1383755
tt0083254,nm0566588
tt0083254,nm0403794
tt0083254,nm0809252
tt0083260,nm0500988
tt0083271,nm0532702
tt0083275,nm0548648
tt0083275,nm0631892
tt0083296,nm0846532
tt0083310,nm0647615
tt0083310,nm0819513
tt0083310,nm0467942
tt0083310,nm0339264
tt0083326,nm0163727
tt0083326,nm0741627
tt0083326,nm0000824
tt0083326,nm0045512
tt0083326,nm0172642
tt0083349,nm1088936
tt0083349,nm1136699
tt0083349,nm0434318
tt0083557,nm0717583
tt0083557,nm0649210
tt0083557,nm0717586
tt0083590,\N
tt0083591,nm0551139
tt0083618,nm0956022
tt0083618,nm0436687
tt0083618,nm0264686
tt0083629,nm0276169
tt0083629,nm0506398
tt0083652,nm0001070
tt0083702,nm0329519
tt0083743,nm0147911
tt0083743,nm0225128
tt0083745,nm0333513
tt0083801,nm0378562
tt0083801,nm0809138
tt0083801,nm0251050
tt0083824,nm0946179
tt0083833,nm0001469
tt0083865,nm0029161
tt0083865,nm0612953
tt0083866,nm0558953
tt0083888,nm0019244
tt0083907,nm0000600
tt0083922,nm0000005
tt0083931,nm0350585
tt0083931,nm0417757
tt0083972,nm0457725
tt0083972,nm0914536
tt0083972,nm0566699
tt0083972,nm0413826
tt0083972,nm0192446
tt0083987,nm0109300
tt0084018,nm0144689
tt0084018,nm0595063
tt0084028,nm0247642
tt0084042,nm0149631
tt0084096,nm0837610
tt0084096,nm0362193
tt0084133,nm0751400
tt0084133,nm0291426
tt0084237,nm0063566
tt0084296,nm0665464
tt0084296,nm0228880
tt0084296,nm0191454
tt0084302,nm0468169
tt0084345,nm0314516
tt0084345,nm0314533
tt0084345,nm0901663
tt0084352,nm0001037
tt0084352,nm0000092
tt0084352,nm0000416
tt0084352,nm0001385
tt0084352,nm0001402
tt0084352,nm0001589
tt0084352,nm0111756
tt0084352,nm0001204
tt0084352,nm0416273
tt0084352,nm0513730
tt0084357,nm0375318
tt0084357,nm0707700
tt0084357,nm0210811
tt0084358,nm0066939
tt0084358,nm0002192
tt0084358,nm0002191
tt0084370,nm0825799
tt0084370,nm0658850
tt0084390,nm0408076
tt0084390,nm0265792
tt0084422,nm0851752
tt0084422,nm0851754
tt0084422,nm0210542
tt0084422,nm0346096
tt0084424,nm0139536
tt0084424,nm0144758
tt0084424,nm0899693
tt0084465,nm0850601
tt0084477,nm0891554
tt0084504,nm0318275
tt0084504,nm0268110
tt0084516,nm0000229
tt0084516,nm0334457
tt0084516,nm0896131
tt0084518,nm0580691
tt0084573,nm0614236
tt0084589,nm0140643
tt0084589,nm0507312
tt0084589,nm0897045
tt0084589,nm0954790
tt0084591,nm0212311
tt0084591,nm0795864
tt0084591,nm0258493
tt0084597,nm0600763
tt0084597,nm0001640
tt0084628,nm0003408
tt0084629,nm0203246
tt0084629,nm0851780
tt0084630,nm1338448
tt0084630,nm0434318
tt0084630,nm0841918
tt0084652,nm0227187
tt0084667,nm0015287
tt0084667,nm0451311
tt0084684,nm0289707
tt0084684,nm0223988
tt0084694,nm0136592
tt0084694,nm0263943
tt0084704,nm0322785
tt0084726,nm0734472
tt0084726,nm0071790
tt0084726,nm0816348
tt0084726,nm0583292
tt0084726,nm0670268
tt0084740,nm0258977
tt0084740,nm0305763
tt0084745,nm0000127
tt0084777,nm0000783
tt0084780,nm0667637
tt0084780,nm0667641
tt0084786,nm0709890
tt0084786,nm0950932
tt0084786,nm0393212
tt0084786,nm0165472
tt0084786,nm0872388
tt0084807,nm0158402
tt0084809,nm0891554
tt0084809,nm0811807
tt0084845,nm0664218
tt0084854,nm1032559
tt0084854,nm0140588
tt0084865,nm0001175
tt0084865,nm0388502
tt0084865,nm0778306
tt0084887,nm1047687
tt0084887,nm0042402
tt0084887,nm0066289
tt0084887,nm0170113
tt0084899,nm0308900
tt0084899,nm0002087
tt0084899,nm0000436
tt0084921,nm0151653
tt0084921,nm0393250
tt0084934,nm0351566
tt0085124,nm0332417
tt0085124,nm0108978
tt0085124,nm0144758
tt0085124,nm0434560
tt0085178,nm1135640
tt0085178,nm0222147
tt0085178,nm0659924
tt0085178,nm0854919
tt0085180,nm0866243
tt0085180,nm0000975
tt0085236,nm0001294
tt0085236,nm0358960
tt0085244,nm0001410
tt0085244,nm0070660
tt0085266,nm0518579
tt0085266,nm0522429
tt0085266,nm0213179
tt0085276,nm0000076
tt0085276,nm0000419
tt0085276,nm0141281
tt0085276,nm0564319
tt0085276,nm0001031
tt0085318,nm0124802
tt0085318,nm6497799
tt0085327,nm0024589
tt0085327,nm0179281
tt0085327,nm0526876
tt0085328,nm0849505
tt0085328,nm0000972
tt0085335,nm0125909
tt0085335,nm0955575
tt0085356,nm0223751
tt0085356,nm0135339
tt0085356,nm0518192
tt0085356,nm0890311
tt0085370,nm0476123
tt0085370,nm0494378
tt0085384,nm0001175
tt0085384,nm0250005
tt0085387,nm0136882
tt0085387,nm0001708
tt0085390,nm0242637
tt0085390,nm0221885
tt0085390,nm0293989
tt0085390,nm0072178
tt0085390,nm0288111
tt0085390,nm0571781
tt0085390,nm0682481
tt0085454,nm0384484
tt0085454,nm0345363
tt0085461,nm0367838
tt0085473,nm0572742
tt0085473,nm0437596
tt0085478,nm0751516
tt0085514,nm0108978
tt0085514,nm0332417
tt0085514,nm0874006
tt0085518,nm0777291
tt0085529,nm0088397
tt0085529,nm0102722
tt0085599,nm0631799
tt0085601,nm0053716
tt0085622,nm0402883
tt0085627,nm0108978
tt0085627,nm0296658
tt0085627,nm0002086
tt0085627,nm0332417
tt0085672,nm0172826
tt0085743,nm0438499
tt0085743,nm0442479
tt0085743,nm0592803
tt0085743,nm0787453
tt0085748,nm0810602
tt0085748,nm0006664
tt0085750,nm0001940
tt0085750,nm0558577
tt0085750,nm0331956
tt0085750,nm0874100
tt0085750,nm0437393
tt0085768,nm0129970
tt0085768,nm0548654
tt0085776,\N
tt0085780,nm0933393
tt0085780,nm0000520
tt0085794,nm0956857
tt0085864,nm0516344
tt0085913,nm0347899
tt0085933,nm0886394
tt0085933,nm0651915
tt0085933,nm0562577
tt0085935,nm0012098
tt0085937,nm0802058
tt0085937,nm0610897
tt0085995,nm0000455
tt0086005,nm0610246
tt0086005,nm0000436
tt0086005,nm0358334
tt0086005,nm0459350
tt0086005,nm0001747
tt0086005,nm0180644
tt0086005,nm0525137
tt0086005,nm0298995
tt0086005,nm0696319
tt0086011,nm0570219
tt0086013,nm0230629
tt0086026,nm0336075
tt0086026,nm0685034
tt0086058,nm0524924
tt0086058,nm2091974
tt0086058,nm0788991
tt0086066,nm0746634
tt0086066,nm0386023
tt0086087,nm0006445
tt0086102,nm0932011
tt0086112,nm0318275
tt0086112,nm0494879
tt0086135,nm0139536
tt0086135,nm0280984
tt0086182,nm0002948
tt0086182,nm0502845
tt0086190,nm0001410
tt0086190,nm0000184
tt0086197,nm0442241
tt0086197,nm0004366
tt0086199,nm0234502
tt0086199,nm0442454
tt0086199,nm0672394
tt0086216,nm0386023
tt0086216,nm0000338
tt0086230,nm0347899
tt0086230,nm0536818
tt0086231,nm0417386
tt0086231,nm0899649
tt0086232,nm0324875
tt0086232,nm0798033
tt0086242,nm0383025
tt0086242,nm0406728
tt0086242,nm0849505
tt0086242,nm8132287
tt0086250,nm0000231
tt0086250,nm0001328
tt0086250,nm0372942
tt0086250,nm0870660
tt0086264,nm0002893
tt0086264,nm0691061
tt0086319,nm0398518
tt0086319,nm0579954
tt0086345,nm0169438
tt0086346,nm0362402
tt0086346,nm0480879
tt0086346,nm0696400
tt0086346,nm0721063
tt0086346,nm0325175
tt0086346,nm0089676
tt0086349,nm0258004
tt0086349,nm0296651
tt0086349,nm0555738
tt0086349,nm0597512
tt0086361,nm0169936
tt0086361,nm0000230
tt0086361,nm0923319
tt0086370,nm0911486
tt0086370,nm0718466
tt0086379,nm0624224
tt0086379,nm0653345
tt0086379,nm0933505
tt0086379,nm0624102
tt0086379,nm0669757
tt0086394,nm0332052
tt0086394,nm0473252
tt0086397,nm0498775
tt0086420,nm0656098
tt0086420,nm0001945
tt0086423,nm0285210
tt0086425,nm0573505
tt0086425,nm0000985
tt0086449,nm0714220
tt0086465,nm0365390
tt0086465,nm0918339
tt0086477,nm0513792
tt0086477,nm0006664
tt0086477,nm0921276
tt0086494,nm0381273
tt0086543,nm0720771
tt0086543,nm0812121
tt0086551,nm0930241
tt0086551,nm0000076
tt0086551,nm0771535
tt0086551,nm0042159
tt0086567,nm0489623
tt0086567,nm0662748
tt0086567,nm0338396
tt0086610,nm0111332
tt0086610,nm0144262
tt0086610,nm0003176
tt0086610,nm0809732
tt0086617,nm0932011
tt0086617,nm0001837
tt0086617,nm0462272
tt0086617,nm0788991
tt0086637,nm0000095
tt0086643,\N
tt0086655,nm0418469
tt0086872,nm0191241
tt0086872,nm0232864
tt0086896,nm0642057
tt0086896,nm0129193
tt0086907,\N
tt0086961,nm0001425
tt0086961,nm0682830
tt0086972,nm0001090
tt0086978,nm0557789
tt0086978,nm0675072
tt0086979,nm0001054
tt0086979,nm0001053
tt0086981,nm0131708
tt0086981,nm0190540
tt0086987,nm0001135
tt0086998,nm1075788
tt0086998,nm0213414
tt0086998,nm0768724
tt0086999,nm1075788
tt0086999,nm0213414
tt0086999,nm0893330
tt0086999,nm0716984
tt0087001,nm0923932
tt0087003,nm0000095
tt0087020,nm0442454
tt0087032,nm0946717
tt0087032,nm0624102
tt0087032,nm0748665
tt0087032,nm0588458
tt0087034,nm0576830
tt0087034,nm0021283
tt0087034,nm0617737
tt0087034,nm0742940
tt0087034,nm0346096
tt0087123,nm0657033
tt0087123,nm0797672
tt0087130,nm0233050
tt0087164,nm0160883
