,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,writer,director
449,tt0066289,The Cruise,Rejs,1970,\N,65,3318.0,True,"nm0058344, nm0323196, nm0438990, nm0686137",nm0686137
450,tt0066498,The Ear,Ucho,1990,\N,94,2763.0,True,"nm0434189, nm0698311, nm0935156",nm0434189
451,tt0066534,The Milky Way,La voie lactée,1969,\N,102,7387.0,True,"nm0000320, nm0140643",nm0000320
452,tt0066580,Wớớdstớck,Woodstock,1970,\N,184,16883.0,True,\N,nm0905579
453,tt0066639,Thé Cérémớny,Gishiki,1971,\N,123,1046.0,True,"nm0765801, nm0848797, nm0651915",nm0651915
454,tt0066728,The Million Dollar Duck,The Million Dollar Duck,1971,\N,89,2271.0,False,"nm0450774, nm0737167",nm0568546
455,tt0066740,The Abominable Dr. Phibes,The Abominable Dr. Phibes,1971,\N,94,14565.0,True,"nm0926365, nm0326338",nm0297523
456,tt0066819,The Beguiled,The Beguiled,1971,\N,105,17085.0,True,"nm0540816, nm0436894, nm0191580, nm0871333",nm0796923
457,tt0066834,Black Beauty,Black Beauty,1971,\N,106,1043.0,False,"nm0786564, nm0542554, nm0384342, nm0105899, nm1179139",nm0384342
458,tt0066856,Born to Win,Born to Win,1971,\N,88,1745.0,False,"nm0590659, nm0664852",nm0664852
459,tt0066906,Le Chat,Le chat,1971,\N,86,2054.0,True,"nm0335133, nm0418625, nm0799442",nm0335133
460,tt0066940,Confessions of a Police Captain,Confessione di un commissario di polizia al procuratore della repubblica,1971,\N,101,1418.0,True,"nm0198765, nm0317232, nm0491007",nm0198765
461,tt0066970,Cold Sweat,De la part des copains,1970,\N,94,2542.0,False,"nm0934574, nm0800631, nm0558577, nm0071721, nm0252100",nm0950109
462,tt0067116,Thé Frénch Cớnnéctiớn,The French Connection,1971,\N,104,117277.0,True,"nm0862781, nm0601811",nm0001243
463,tt0067164,Guddi,Guddi,1971,\N,121,1071.0,True,"nm0347899, nm0611531, nm0611520",nm0611531
464,tt0067464,The Girl on a Broomstick,Dívka na kosteti,1972,\N,76,1251.0,True,"nm0291626, nm0534181, nm0903474",nm0903474
465,tt0067487,The Night Evelyn Came Out of the Grave,La notte che Evelyn uscì dalla tomba,\N,1971,103,2435.0,False,"nm0685985, nm0271284, nm0591987",nm0591987
466,tt0067491,Night of Dark Shadows,Night of Dark Shadows,1971,\N,95,1556.0,False,"nm0356075, nm0193303",nm0193303
467,tt0067592,The Devil's Nightmare,La plus longue nuit du diable,1971,\N,95,1829.0,False,"nm0307870, nm0082971, nm0109870, nm0207097",nm0109870
468,tt0067927,Vanishing Point,Vanishing Point,1971,\N,99,28045.0,True,"nm0127788, nm0366422, nm2264778",nm0764781
469,tt0068000,Snake Fist Fighter,Diao shou guai zhao,1973,\N,80,1843.0,False,nm3976375,"nm0610786, nm0271814"
470,tt0068154,Trinity Is Still My Name,Continuavano a chiamarlo Trinità,1971,\N,117,15315.0,True,"nm0005645, nm0526876",nm0005645
471,tt0068161,The Dawns Here Are Quiet,A zori zdes tikhie,1972,\N,188,4155.0,True,"nm0744612, nm0890564",nm0744612
472,tt0068182,"Aguirre, the Wrath of God","Aguirre, der Zorn Gottes",1972,\N,95,55339.0,True,nm0001348,nm0001348
473,tt0068190,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland,1972,\N,101,1637.0,False,"nm0140902, nm0827597",nm0827597
474,tt0068257,Bawarchi,Bawarchi,1972,\N,130,3936.0,True,"nm0802377, nm0611531, nm0347899",nm0611531
475,tt0068264,Ben,Ben,1972,\N,94,2825.0,False,"nm4781842, nm0707804",nm0439597
476,tt0068326,Butterflies Are Free,Butterflies Are Free,1972,\N,109,4982.0,True,nm0314826,nm0441501
477,tt0068348,The Castle of Purity,El castillo de la pureza,1973,\N,110,1507.0,True,"nm0655293, nm0728149",nm0728149
478,tt0068371,Godzilla vs. Gigan,Chikyû kogeki meirei: Gojira tai Gaigan,1972,\N,89,4743.0,False,"nm0454119, nm0782883","nm0052419, nm0559398, nm0297974, nm0393094"
479,tt0068379,Ciao Manhattan,Ciao Manhattan,1972,\N,84,1074.0,False,"nm0658299, nm0918844, nm0152752, nm0918077, nm3223927","nm0658299, nm0918844"
480,tt0068537,Élvis ớn Tớúr,Elvis on Tour,1972,\N,93,1480.0,True,"nm0008485, nm0011982","nm0008485, nm0011982"
481,tt0068655,The Tall Blond Man with One Black Shoe,Le grand blond avec une chaussure noire,1972,\N,90,7933.0,True,"nm0002216, nm0891554",nm0002216
482,tt0068883,Ludwig,Ludwig,1973,\N,238,4873.0,True,"nm0899581, nm0575804, nm0147599",nm0899581
483,tt0068902,The Italian Connection,La mala ordina,1972,\N,95,2250.0,True,"nm0223964, nm0278326, nm0379387, nm0769391",nm0223964
484,tt0069005,Night of the Lepus,Night of the Lepus,1972,\N,88,4859.0,False,"nm0391047, nm0443934, nm0102936",nm0165493
485,tt0069035,The New Land,Nybyggarna,1972,\N,202,4390.0,True,"nm0595002, nm0286873, nm0873296",nm0873296
486,tt0069289,Snoopy Come Home,Snoopy Come Home,1972,\N,81,4537.0,True,nm0776433,nm0006837
487,tt0069303,Sounder,Sounder,1972,\N,105,3997.0,True,"nm0253039, nm0035943",nm0728688
488,tt0069400,Trafic,Trafic,1971,\N,96,6355.0,True,"nm0004244, nm0481401, nm0351842",nm0004244
489,tt0069452,Walter Defends Sarajevo,Valter brani Sarajevo,1972,\N,133,2487.0,True,nm0495848,nm0472954
490,tt0069518,The New One-Armed Swordsman,Xin du bi dao,1971,\N,98,1508.0,True,nm0393250,nm0151653
491,tt0069530,Z.P.G.,Z.P.G.,1972,\N,97,1405.0,False,"nm0251375, nm0208342",nm0133384
492,tt0069824,"Brother Sun, Sister Moon","Fratello sole, sorella luna",1972,\N,135,4423.0,True,"nm0147599, nm0245697, nm0743584, nm0921631, nm0001874",nm0001874
493,tt0069865,Chárléy Várrick,Charley Varrick,1973,\N,111,11811.0,True,"nm0716026, nm0734911, nm0718466",nm0796923
494,tt0069947,The Day of the Jackal,The Day of the Jackal,1973,\N,143,39607.0,True,"nm0287046, nm0743584",nm0003593
495,tt0069995,Dớn't Lớớk Nớw,Don't Look Now,1973,\N,110,53742.0,True,"nm0238898, nm0778819, nm0117068",nm0001676
496,tt0070040,The Spirit of the Beehive,El espíritu de la colmena,1973,\N,98,17937.0,True,"nm0273335, nm0258977",nm0258977
497,tt0070099,The Bride,Gelin,1973,\N,92,1387.0,True,nm0015037,nm0015037
498,tt0070463,New Mischief by Emil,Nya hyss av Emil i Lönneberga,1972,\N,95,2490.0,True,nm0511807,nm0375224
499,tt0070537,Pigs,Daddy's Deadly Darling,1973,\N,80,1230.0,False,nm0492908,nm0492908
500,tt0070641,Sláp thé Mớnstér ớn Págé Ớné,Sbatti il mostro in prima pagina,1972,\N,86,1260.0,True,"nm0006872, nm0283835",nm0069166
501,tt0070903,The Way We Were,The Way We Were,1973,\N,118,24093.0,True,"nm0491306, nm0000338, nm0154665, nm0306949, nm0713128, nm0765091, nm0874308",nm0001628
502,tt0071159,Friend,Arkadas,\N,1974,105,1400.0,True,nm0351566,nm0351566
503,tt0071222,Bláck Christmás,Black Christmas,1974,\N,98,37871.0,True,nm0600860,nm0163706
504,tt0071359,Immoral Tales,Contes immoraux,1973,\N,103,4469.0,False,"nm0097259, nm0682983",nm0097259
505,tt0071622,The Clockmaker of St. Paul,L'horloger de Saint-Paul,1974,\N,105,2407.0,True,"nm0799442, nm0042179, nm0098204, nm0851724",nm0851724
506,tt0071853,Monty Python and the Holy Grail,Monty Python and the Holy Grail,1975,\N,91,522043.0,True,"nm0001037, nm0000092, nm0001385, nm0000416, nm0001402, nm0001589, nm0540627","nm0000416, nm0001402"
507,tt0071859,The Traveler,Mossafer,\N,1974,83,1653.0,True,"nm0452102, nm1182237",nm0452102
508,tt0071908,A Jungle Book of Regulations,Nie ma rózy bez ognia,1974,\N,91,1091.0,True,"nm0054402, nm0229843, nm0270204, nm0878957",nm0054402
509,tt0071956,Writtén Ớff,Otpisani,1974,\N,88,1214.0,True,"nm0548644, nm0667641",nm0229210
510,tt0072030,Cousin Angelica,La prima Angélica,1974,\N,107,1015.0,True,"nm0044156, nm0767022",nm0767022
511,tt0072245,TNT Jackson,TNT Jackson,1974,\N,72,1181.0,False,"nm0588241, nm0582465",nm0379391
512,tt0072317,The Trial of Billy Jack,The Trial of Billy Jack,\N,1974,170,1350.0,False,"nm0490871, nm0852255",nm0490871
513,tt0072752,The Beast,La bête,1975,\N,98,4656.0,False,nm0097259,nm0097259
514,tt0072867,Sharon's Baby,I Don't Want to Be Born,1975,\N,95,1248.0,False,"nm0697157, nm1754515",nm0765856
515,tt0072934,A Pain in the Ass,L'emmerdeur,1973,\N,85,3125.0,True,nm0891554,nm0596850
516,tt0072976,Fớx ánd His Friénds,Faustrecht der Freiheit,1975,\N,123,5812.0,True,"nm0001202, nm0389876",nm0001202
517,tt0072979,Female Trouble,Female Trouble,1974,\N,89,8991.0,True,nm0000691,nm0000691
518,tt0073042,The Ghoul,The Ghoul,1975,\N,88,1640.0,False,nm0385573,nm0005711
519,tt0073155,That Most Important Thing: Love,L'important c'est d'aimer,1975,\N,109,3769.0,True,"nm0290877, nm0958558",nm0958558
520,tt0073442,It Can't Be!,Ne mozhet byt!,1975,\N,100,1906.0,True,"nm0049069, nm0301145, nm0958002",nm0301145
521,tt0073582,Deep Red,Profondo rosso,1975,\N,127,36146.0,True,"nm0000783, nm0953301",nm0000783
522,tt0073691,Tarzoon: Shame of the Jungle,"Tarzoon, la honte de la jungle",1975,\N,85,1224.0,False,"nm0640874, nm0681617, nm0058715, nm0064186","nm0681617, nm0844326"
523,tt0074084,1900,Novecento,1976,\N,317,24897.0,True,"nm0033490, nm0078233, nm0000934",nm0000934
524,tt0074279,Cannonball!,Cannonball,1976,\N,93,4547.0,False,"nm0000860, nm0800971",nm0000860
525,tt0074286,Carry on England,Carry on England,\N,1976,89,1957.0,False,"nm0700950, nm0781250",nm0858873
526,tt0074287,The House with Laughing Windows,La casa dalle finestre che ridono,1976,\N,110,5109.0,True,"nm0002194, nm0042812, nm0147167, nm0182454",nm0002194
527,tt0074312,Chinese Roulette,Chinesisches Roulette,1976,\N,86,4029.0,True,nm0001202,nm0001202
528,tt0074408,Jack the Ripper,Jack the Ripper,1976,\N,92,1667.0,False,"nm0001238, nm0140643",nm0001238
529,tt0074441,The Duchess and the Dirtwater Fox,The Duchess and the Dirtwater Fox,1976,\N,103,1803.0,False,"nm0291035, nm0761958, nm0741439",nm0291035
530,tt0074486,Eraserhead,Eraserhead,1977,\N,89,110859.0,True,nm0000186,nm0000186
531,tt0074520,Horse Fever,Febbre da cavallo,1976,\N,94,1908.0,True,"nm0665976, nm0316251, nm0889403, nm0826642",nm0826642
532,tt0074575,Diamante Lobo,Diamante Lobo,1976,\N,94,1338.0,False,"nm0284673, nm0040789",nm0040789
533,tt0074605,Harlan County U.S.A.,Harlan County U.S.A.,1976,\N,103,5589.0,True,\N,nm0465932
534,tt0074670,"Ilsa, Harem Keeper of the Oil Sheiks","Ilsa, Harem Keeper of the Oil Sheiks",1976,\N,85,2725.0,False,nm0821313,nm0103756
535,tt0074751,King Kong,King Kong,1976,\N,134,31735.0,False,"nm0187256, nm0741656, nm0178260, nm0908624, nm0783913",nm0347086
536,tt0074860,Marathon Man,Marathon Man,1976,\N,125,61375.0,True,nm0001279,nm0772259
537,tt0074888,The Best Way to Walk,La meilleure façon de marcher,1976,\N,82,1494.0,True,"nm0002218, nm0126898",nm0002218
538,tt0074921,Most,Most,1969,\N,105,1086.0,True,"nm0326739, nm0495848",nm0472954
539,tt0074937,Murder by Death,Murder by Death,1976,\N,95,36432.0,True,nm0800319,nm0601800
540,tt0075002,The Olsen Gang Sees Red,Olsen-banden ser rødt,1976,\N,100,2156.0,True,"nm0050853, nm0046987",nm0050853
541,tt0075164,Satan's Slave,Satan's Slave,1976,\N,86,1812.0,False,nm0569307,nm0912981
542,tt0075268,Stáy Húngry,Stay Hungry,\N,1976,102,4377.0,False,"nm0301310, nm0706182",nm0706182
543,tt0075323,"That's Entertainment, Part II","That's Entertainment, Part II",\N,1976,133,2217.0,True,nm0314826,nm0000037
544,tt0075648,Airport '77,Airport '77,1977,\N,114,10430.0,False,"nm0354150, nm0770484, nm0817473, nm0185867, nm0473943",nm0417054
545,tt0075656,Thé Álién Fáctớr,The Alien Factor,1978,\N,80,1031.0,False,nm0230629,nm0230629
546,tt0075730,Camouflage,Barwy ochronne,1977,\N,106,1431.0,True,nm0953130,nm0953130
547,tt0075753,Bilitis,Bilitis,1977,\N,95,1906.0,False,"nm1987815, nm0106924, nm0522223, nm0619620",nm0357807
548,tt0075783,Breaker! Breaker!,Breaker! Breaker!,1977,\N,86,3241.0,False,nm0150453,nm0401366
549,tt0075811,The Sorcerer's Apprentice,Carodejuv ucen,1978,\N,73,1031.0,True,"nm0696623, nm4624270, nm0954724",nm0954724
550,tt0076009,Exorcist II: The Heretic,Exorcist II: The Heretic,1977,\N,117,23979.0,False,"nm0328911, nm0087861, nm0657853","nm0657853, nm0000958"
551,tt0076100,Grand Theft Auto,Grand Theft Auto,1977,\N,84,2677.0,False,"nm0397555, nm0000165",nm0000165
552,tt0076155,The Man Who Loved Women,L'homme qui aimait les femmes,1977,\N,120,6660.0,True,"nm0272749, nm0771535, nm0000076",nm0000076
553,tt0076191,The Incredible Melting Man,The Incredible Melting Man,1977,\N,84,4452.0,False,nm0755197,nm0755197
554,tt0076245,Julia,Julia,\N,1977,117,9341.0,True,"nm0375484, nm0765091",nm0003593
555,tt0076391,Miminớ,Mimino,1977,\N,95,5776.0,True,"nm0300175, nm0865719, nm0199381",nm0199381
556,tt0076417,Mr. Billion,Mr. Billion,1977,\N,89,1192.0,False,"nm0295271, nm0438279",nm0438279
557,tt0076786,Suspiria,Suspiria,1977,\N,99,88511.0,True,"nm0000783, nm0630453, nm0211063",nm0000783
558,tt0076809,Tentacles,Tentacoli,1977,\N,102,3606.0,False,"nm0561498, nm0139536, nm0135830",nm0039890
559,tt0076825,Tintorera: Killer Shark,¡Tintorera!,1977,\N,126,1308.0,False,"nm0136552, nm0106113, nm4064502",nm0136552
560,tt0077234,The Big Sleep,The Big Sleep,\N,1978,99,4646.0,False,"nm0935382, nm0151452",nm0935382
561,tt0077248,Blue Collar,Blue Collar,1978,\N,114,8194.0,True,"nm0001707, nm0775055, nm0322008",nm0001707
562,tt0077292,Crippled Avengers,Can que,1978,\N,104,2395.0,True,"nm0151653, nm0393250",nm0151653
563,tt0077416,The Deer Hunter,The Deer Hunter,1978,\N,183,327327.0,True,"nm0001047, nm0913346, nm0307311, nm0714793",nm0001047
564,tt0077474,Thé Drivér,The Driver,1978,\N,91,15646.0,True,nm0001353,nm0001353
565,tt0077533,Faces of Death,Faces of Death,1978,\N,105,6887.0,False,nm0777291,nm0777291
566,tt0077651,Halloween,Halloween,1978,\N,91,260115.0,True,"nm0000118, nm0384185",nm0000118
567,tt0077707,The Hypothesis of the Stolen Painting,L'hypothèse du tableau volé,1978,\N,66,1082.0,True,"nm0749914, nm0460074",nm0749914
568,tt0077713,I Spit on Your Grave,Day of the Woman,1978,\N,101,27637.0,False,nm0953392,nm0953392
569,tt0077729,In a Year with 13 Moons,In einem Jahr mit 13 Monden,1978,\N,124,4043.0,True,nm0001202,nm0001202
570,tt0077904,The Manitou,The Manitou,1978,\N,104,2804.0,False,"nm0557770, nm0320852, nm0147736, nm0691193",nm0320852
571,tt0078058,Odds and Evens,Pari e dispari,1978,\N,115,8664.0,True,"nm0024589, nm0179278, nm0162970, nm0179281",nm0179281
572,tt0078084,The Adventures of Picasso,Picassos äventyr,1978,\N,115,3535.0,True,"nm0019244, nm0200192, nm0252473",nm0200192
573,tt0078158,Return from Witch Mountain,Return from Witch Mountain,\N,1978,95,4994.0,False,"nm0549393, nm0450720",nm0396421
574,tt0078418,Trishul,Trishul,1978,\N,167,2202.0,True,"nm0015287, nm0451311",nm0007181
575,tt0078435,Message from Space,Uchu kara no messeji,1978,\N,105,1370.0,False,"nm0297935, nm0411127, nm0559406, nm10732772",nm0297935
576,tt0078748,Alien,Alien,1979,\N,117,833476.0,True,"nm0639321, nm0795953",nm0000631
577,tt0078872,The Black Stallion,The Black Stallion,1979,\N,118,12495.0,True,"nm0558953, nm0742236, nm0937074, nm0267690, nm0004555",nm0050597
578,tt0078875,The Tin Drum,Die Blechtrommel,1979,\N,142,23497.0,True,"nm0335848, nm0140643, nm0772522, nm0782704",nm0772522
579,tt0078935,Cannibal Holocaust,Cannibal Holocaust,1980,\N,95,53698.0,False,"nm0166405, nm0824216",nm0219959
580,tt0078976,City ớn Firé,City on Fire,1979,\N,106,1241.0,False,"nm0384335, nm0507076, nm0478590",nm0707597
581,tt0079027,Thé Dárk,The Dark,\N,1979,92,1525.0,False,nm0926247,"nm0004616, nm0001361"
582,tt0079117,Escape to Athena,Escape to Athena,1979,\N,125,4970.0,False,"nm0030019, nm0516673, nm0181902",nm0181902
583,tt0079219,Going in Style,Going in Style,1979,\N,97,3099.0,True,"nm0000976, nm0134191",nm0000976
584,tt0079221,Hanky Panky,Golmaal,1979,\N,120,18804.0,True,"nm1171925, nm0080432, nm0713592",nm0611531
585,tt0079261,Hair,Hair,1979,\N,121,36773.0,True,"nm0706551, nm0705735, nm0919876",nm0001232
586,tt0079372,The Kid with the Golden Arm,Jin bi tong,\N,1979,86,1483.0,True,"nm0151653, nm0393250",nm0151653
587,tt0079450,Thé Légácy,The Legacy,1978,\N,102,2877.0,False,"nm0762727, nm0863352, nm0923932",nm0549658
588,tt0079522,Manhattan,Manhattan,1979,\N,96,137263.0,True,"nm0000095, nm0108613",nm0000095
589,tt0079590,Muqaddar Ka Sikandar,Muqaddar Ka Sikandar,1978,\N,189,2757.0,True,"nm1136699, nm0434318, nm1138093",nm0576488
590,tt0079709,Penitentiary,Penitentiary,1979,\N,99,1049.0,False,nm0266668,nm0266668
591,tt0079788,Zombie Holocaust,Zombi Holocaust,1980,\N,84,5319.0,False,"nm0170354, nm0768899",nm0320946
592,tt0079855,Savage Weekend,Savage Weekend,1979,\N,88,1540.0,False,nm0667299,"nm0667299, nm0456172"
593,tt0080149,Wớyzéck,Woyzeck,1979,\N,80,9496.0,True,"nm0127253, nm0001348",nm0001348
594,tt0080421,Battle Beyond the Stars,Battle Beyond the Stars,1980,\N,104,8828.0,False,"nm0000626, nm0245683","nm0000339, nm0613471"
595,tt0080439,The Taming of the Scoundrel,Il bisbetico domato,1980,\N,107,7780.0,True,"nm0144689, nm0595063, nm0000636","nm0144689, nm0595063"
596,tt0080486,Devil Hunter,El caníbal,\N,1980,102,1347.0,False,"nm0261525, nm0001238",nm0001238
597,tt0080530,Everything Happens to Me,Chissà perché... capitano tutte a me,1980,\N,99,2747.0,False,"nm0284503, nm0769121",nm0526971
598,tt0080707,The Exterminator,The Exterminator,1980,\N,104,5399.0,False,nm0322785,nm0322785
599,tt0080853,The Hearse,The Hearse,1980,\N,99,2034.0,False,"nm0088185, nm0855183",nm0101055
600,tt0080905,Fists of the White Lotus,Hong Wending san po bai lian jiao,1980,\N,95,1593.0,True,nm3270858,nm0516316
601,tt0080928,Insidé Mớvés,Inside Moves,1980,\N,113,1796.0,True,"nm0910587, nm0193224, nm0001469",nm0001149
602,tt0080948,The Jazz Singer,The Jazz Singer,\N,1980,115,4302.0,False,"nm0710723, nm0048511, nm0286073","nm0002089, nm0281507"
603,tt0081031,The Last Flight of Noah's Ark,The Last Flight of Noah's Ark,1980,\N,97,1361.0,False,"nm0304418, nm0135830, nm0322004, nm0089166",nm0418986
604,tt0081178,The Monster Club,The Monster Club,1981,\N,94,3513.0,False,"nm0156419, nm0008936, nm0008981",nm0001928
605,tt0081250,The Night of the Hunted,La nuit des traquées,1980,\N,87,1608.0,False,nm0210811,nm0210811
606,tt0081269,Oh Heavenly Dog,Oh Heavenly Dog,1980,\N,103,2516.0,False,"nm0115205, nm0131995",nm0131995
607,tt0081291,Out of the Blue,Out of the Blue,1980,\N,94,2700.0,True,"nm0945031, nm0631027, nm0000454, nm0431210",nm0000454
608,tt0081554,Stardust Memories,Stardust Memories,1980,\N,89,22209.0,True,nm0000095,nm0000095
609,tt0082073,"Bianco, rosso e Verdone","Bianco, rosso e Verdone",1981,\N,110,3555.0,True,"nm0073053, nm0207401, nm0893872",nm0893872
610,tt0082084,Bloody Birthday,Bloody Birthday,\N,1981,85,4746.0,False,"nm0402434, nm0669192",nm0402434
611,tt0082138,Carbon Copy,Carbon Copy,1981,\N,92,2767.0,False,nm0788630,nm0776317
612,tt0082146,Caveman,Caveman,1981,\N,91,7692.0,False,"nm0209918, nm0331956",nm0331956
613,tt0082158,Cháriớts ớf Firé,Chariots of Fire,1981,\N,125,58079.0,True,nm0919815,nm0399853
614,tt0082183,La Chèvre,La chèvre,1981,\N,90,8746.0,True,nm0891554,nm0891554
615,tt0082210,El crack,El crack,1981,\N,131,1474.0,True,"nm0305054, nm0883553",nm0305054
616,tt0082222,Man of Iron,Czlowiek z zelaza,1981,\N,156,3330.0,True,nm0778448,nm0906667
617,tt0082257,Demonoid,Demonoid,1981,\N,78,1227.0,False,"nm0270646, nm0694115, nm0951577",nm0951577
618,tt0082338,Túrkéy Shớớt,Turkey Shoot,1982,\N,93,3561.0,False,"nm0313483, nm0382925, nm0770886, nm0931492, nm0492704",nm0872062
619,tt0082346,Evilspeak,Evilspeak,\N,1981,97,4027.0,False,"nm0307912, nm0922949",nm0922949
620,tt0082348,Excalibur,Excalibur,1981,\N,140,60175.0,True,"nm0540627, nm0657853, nm0000958",nm0000958
621,tt0082350,An Eye for an Eye,An Eye for an Eye,1981,\N,106,3840.0,False,"nm0116145, nm0337008",nm0142587
622,tt0082410,Frankenstein Island,Frankenstein Island,1981,\N,97,1111.0,False,nm0912876,nm0912876
623,tt0082436,The Grilling,Garde à vue,1981,\N,87,4613.0,True,"nm0906538, nm0002218, nm0379150, nm0002192",nm0002218
624,tt0082511,Hell Night,Hell Night,1981,\N,101,7238.0,False,nm0271098,nm0221265
625,tt0082559,Hell of the Living Dead,Virus,1980,\N,99,5089.0,False,"nm0289576, nm0192176, nm0238489","nm0559769, nm0289576"
626,tt0082696,Madman,Madman,1981,\N,88,5553.0,False,"nm0316311, nm0758111",nm0316311
627,tt0082700,Cannibal Ferox,Cannibal ferox,1981,\N,93,9676.0,False,nm0502391,nm0502391
628,tt0082714,Il marchese del Grillo,Il marchese del Grillo,1981,\N,135,3359.0,True,"nm0953301, nm0073053, nm0207401, nm0598102, nm0684083, nm0814773, nm0106924",nm0598102
629,tt0082744,Midnight,Midnight,1982,\N,94,1019.0,False,nm0751652,nm0751652
630,tt0082755,Teddy Bear,Mis,1981,\N,111,5813.0,True,"nm0054402, nm0878957",nm0054402
631,tt0082796,Naram Garam,Naram Garam,\N,1981,122,1030.0,True,"nm1278451, nm1522359, nm0611520, nm1351622, nm0713592",nm0611531
632,tt0082801,Neighbors,Neighbors,1981,\N,94,7864.0,False,"nm0074383, nm0312205",nm0000814
633,tt0082806,New Year's Evil,New Year's Evil,\N,1980,85,2907.0,False,"nm0626793, nm0022581",nm0022581
634,tt0082912,Pixote,Pixote: A Lei do Mais Fraco,1980,\N,128,7542.0,True,"nm0002199, nm0244525, nm0522216",nm0002199
635,tt0082945,Princé ớf thé City,Prince of the City,1981,\N,167,8019.0,True,"nm0696319, nm0001486, nm1084359",nm0001486
636,tt0082956,Púbérty Blúés,Puberty Blues,\N,1981,87,1408.0,False,"nm0446632, nm0504776, nm0136952",nm0000915
637,tt0082979,Reds,Reds,1981,\N,195,22199.0,True,"nm0000886, nm0341767",nm0000886
638,tt0083248,Umrao Jaan,Umrao Jaan,1981,\N,145,1025.0,True,"nm1718023, nm0952067, nm0796503, nm0019464",nm0019464
639,tt0083254,Under the Rainbow,Under the Rainbow,1981,\N,98,2704.0,False,"nm0061808, nm1383755, nm0566588, nm0403794, nm0809252",nm0711114
640,tt0083271,Vabank,Vabank,1981,\N,108,4238.0,True,nm0532702,nm0532702
641,tt0083275,Variola Vera,Variola vera,1982,\N,110,2583.0,True,"nm0548648, nm0631892",nm0548648
642,tt0083296,Visiting Hours,Visiting Hours,1982,\N,105,4095.0,False,nm0846532,nm0520440
643,tt0083310,Wacko,Wacko,1982,\N,90,1171.0,False,"nm0647615, nm0819513, nm0467942, nm0339264",nm0163990
644,tt0083590,The Atomic Cafe,The Atomic Cafe,1982,\N,86,4078.0,True,\N,"nm0516363, nm0706274, nm0706268"
645,tt0083591,Attack Force Z,Attack Force Z,1981,\N,93,2383.0,False,nm0551139,nm0123364
646,tt0083652,Bill Cosby: Himself,Bill Cosby: Himself,1983,\N,105,3533.0,True,nm0001070,nm0001070
647,tt0083745,"Cớmé Báck tớ thé 5 & Dimé Jimmy Déán, Jimmy Déán","Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",1982,\N,109,4479.0,True,nm0333513,nm0000265
648,tt0083865,Dögkeselyü,Dögkeselyü,1982,\N,115,1078.0,True,"nm0029161, nm0612953",nm0029161
649,tt0083907,The Evil Dead,The Evil Dead,1981,\N,85,198642.0,True,nm0000600,nm0000600
650,tt0083931,Son of the White Mare,Fehérlófia,1981,\N,86,1899.0,True,"nm0350585, nm0417757",nm0417757
651,tt0084018,Grand Hotel Excelsior,Grand Hotel Excelsior,1982,\N,115,1153.0,False,"nm0144689, nm0595063","nm0595063, nm0144689"
652,tt0084028,Absurd,Rosso sangue,1981,\N,96,2816.0,False,nm0247642,nm0001090
653,tt0084302,The Marathon Family,Maratonci trce pocasni krug,1982,\N,92,15402.0,True,nm0468169,nm0797672
654,tt0084357,Thé Living Déád Girl,La morte vivante,1982,\N,86,2130.0,False,"nm0375318, nm0707700, nm0210811",nm0210811
655,tt0084358,Deadly Circuit,Mortelle randonnée,1983,\N,120,2415.0,True,"nm0066939, nm0002192, nm0002191",nm0002218
656,tt0084422,The Night of the Shooting Stars,La notte di San Lorenzo,1982,\N,107,4089.0,True,"nm0851752, nm0851754, nm0210542, nm0346096","nm0851752, nm0851754"
657,tt0084465,Thé Préfáb Péớplé,Panelkapcsolat,1982,\N,102,1118.0,True,nm0850601,nm0850601
658,tt0084477,Partners,Partners,1982,\N,93,1304.0,False,nm0891554,nm0123273
659,tt0084504,The Pirate Movie,The Pirate Movie,\N,1982,105,4323.0,False,"nm0318275, nm0268110",nm0002175
660,tt0084573,Raw Force,Raw Force,\N,1982,86,1792.0,False,nm0614236,nm0614236
661,tt0084591,"Reuben, Reuben","Reuben, Reuben",1983,\N,101,1205.0,True,"nm0212311, nm0795864, nm0258493",nm0589228
662,tt0084630,Satte Pe Satta,Satte Pe Satta,1982,\N,160,3289.0,True,"nm1338448, nm0434318, nm0841918",nm0802692
663,tt0084652,The Seduction,The Seduction,\N,1982,104,1163.0,False,nm0227187,nm0227187
664,tt0084780,A Tight Spot,Tesna koza,1982,\N,92,3217.0,True,"nm0667637, nm0667641",nm0590525
665,tt0084786,They Call Me Bruce,They Call Me Bruce,1982,\N,87,1605.0,False,"nm0709890, nm0950932, nm0393212, nm0165472, nm0872388",nm0393212
666,tt0084887,Báttlétrúck,Warlords of the 21st Century,1982,\N,91,1298.0,False,"nm1047687, nm0042402, nm0066289, nm0170113",nm0170113
667,tt0085124,1990: The Bronx Warriors,1990: I guerrieri del Bronx,1982,\N,92,3324.0,False,"nm0332417, nm0108978, nm0144758, nm0434560",nm0144758
668,tt0085266,Bớớgéymán II,Revenge of the Boogeyman,1983,\N,79,1094.0,False,"nm0518579, nm0522429, nm0213179","nm0213179, nm0518579, nm0932750"
669,tt0085276,Breathless,Breathless,1983,\N,100,9111.0,False,"nm0000076, nm0000419, nm0141281, nm0564319, nm0001031",nm0564319
